ubigeo,geografia,regi,regi_nom,prov,prov_nom,dist,dist_nom,p_2018,p_2019,p_2020,p_2021,p_2022
250106,Nueva Requena,25,Ucayali,01,Coronel Portillo,06,Nueva Requena,5624,5690,5742,5794,5843
250107,Manantay,25,Ucayali,01,Coronel Portillo,07,Manantay,100229,103880,107364,110502,113470
250200,Atalaya,25,Ucayali,02,Atalaya,00,NA,57633,59396,61049,62480,63844
250201,Raymondi,25,Ucayali,02,Atalaya,01,Raymondi,37423,38611,39732,40699,41621
250202,Sepahua,25,Ucayali,02,Atalaya,02,Sepahua,7963,8123,8264,8390,8510
250203,Tahuania,25,Ucayali,02,Atalaya,03,Tahuania,9969,10303,10618,10890,11149
250204,Yurua,25,Ucayali,02,Atalaya,04,Yurua,2278,2359,2435,2501,2564
250300,Padre Abad,25,Ucayali,03,Padre Abad,00,NA,71835,74494,77044,79328,81541
250301,Padre Abad,25,Ucayali,03,Padre Abad,01,Padre Abad,35675,36918,38100,29520,30297
250302,Irazola,25,Ucayali,03,Padre Abad,02,Irazola,11230,11656,12065,12431,12786
250303,Curimana,25,Ucayali,03,Padre Abad,03,Curimana,9377,9803,10219,10588,10946
250304,Neshuya,25,Ucayali,03,Padre Abad,04,Neshuya,9650,10080,10501,10874,11236
250305,Alexander Von Humboldt,25,Ucayali,03,Padre Abad,05,Alexander Von Humboldt,5903,6037,6159,6272,6380
250306,Huipoca,25,Ucayali,03,Padre Abad,06,Huipoca,NA,NA,NA,4434,4550
250307,Boqueron,25,Ucayali,03,Padre Abad,07,Boqueron,NA,NA,NA,5209,5346
250400,Purús,25,Ucayali,04,Purús,00,NA,3343,3317,3284,3281,3270
250401,Purús,25,Ucayali,04,Purús,01,Purús,3343,3317,3284,3281,3270
